Timestamp,Company_Code,Closing price,total_trade_qty
2018-02-06,KEYCORPSER,60,30
2018-02-07,KEYCORPSER,61.05,17
2018-02-08,KEYCORPSER,61.9,202
2018-02-09,KEYCORPSER,61.3,803
2018-02-10,KEYCORPSER,63,575
2018-02-11,KEYCORPSER,61.2,227
2018-02-12,KEYCORPSER,58.05,254
2018-02-13,KEYCORPSER,58,500
2018-02-14,KEYCORPSER,58,20
2018-02-15,KEYCORPSER,56,26
2018-02-16,KEYCORPSER,53.1,200
2018-02-17,KEYCORPSER,53.5,994
2018-02-18,KEYCORPSER,51.8,205
2018-02-19,KEYCORPSER,50.75,3699
2018-02-20,KEYCORPSER,54.4,330
2018-02-21,KEYCORPSER,50.35,38
2018-02-22,KEYCORPSER,48,175
2018-02-01,KGL,2.65,265005
2018-02-02,KGL,2.55,174893
2018-02-03,KGL,2.45,382898
2018-02-04,KGL,2.35,179514
2018-02-05,KGL,2.45,2819214
2018-02-06,KGL,2.55,1227616
2018-02-07,KGL,2.65,2226979
2018-02-08,KGL,2.75,1537336
2018-02-09,KGL,2.85,2344069
2018-02-10,KGL,2.75,339255
2018-02-11,KGL,2.65,294570
2018-02-12,KGL,2.55,94289
2018-02-13,KGL,2.45,120621
2018-02-14,KGL,2.35,1982574
2018-02-15,KGL,2.25,143333
2018-02-16,KGL,2.15,282917
2018-02-17,KGL,2.05,353494
2018-02-18,KGL,1.95,330322
2018-02-19,KGL,1.9,110217
2018-02-20,KGL,1.95,2098642
2018-02-21,KGL,1.95,2656804
2018-02-22,KGL,1.9,2385158
2018-02-23,KGL,1.85,190768
2018-02-24,KGL,1.9,1906237
2018-02-25,KGL,1.95,184481
2018-02-26,KGL,2,311904
2018-02-27,KGL,2.1,147292
2018-02-28,KGL,2.2,135314
2018-03-01,KGL,2.3,90173
2018-03-02,KGL,2.4,266493
2018-03-03,KGL,2.5,326820
2018-03-04,KGL,2.6,2396088
2018-03-05,KGL,2.55,3310441
2018-03-06,KGL,2.45,1157823
2018-02-01,KHAITANELE,9.8,2500
2018-02-01,KICL,2427.15,2217
2018-02-02,KICL,2253.3,2455
2018-02-03,KICL,2226.6,3479
2018-02-04,KICL,2235.85,2922
2018-02-05,KICL,2272.05,1390
2018-02-06,KICL,2413.95,1768
2018-02-07,KICL,2516.8,1649
2018-02-08,KICL,2531.6,1357
2018-02-09,KICL,2493.35,1337
2018-02-10,KICL,2404.35,3019
2018-02-11,KICL,2315.55,1652
2018-02-12,KICL,2295.7,698
2018-02-13,KICL,2300.15,1187
2018-02-14,KICL,2327.75,593
2018-02-15,KICL,2309.65,431
2018-02-16,KICL,2346.15,228
2018-02-17,KICL,2385.45,345
2018-02-18,KICL,2394.9,380
2018-02-19,KICL,2400.9,1256
2018-02-20,KICL,2402.5,1623
2018-02-21,KICL,2385.35,4453
2018-02-22,KICL,2350.25,10329
2018-02-23,KICL,2325,1045
2018-02-24,KICL,2350.5,2513
2018-02-25,KICL,2350,10753
2018-02-26,KICL,2345.15,6479
2018-02-27,KICL,2371.9,6490
2018-02-28,KICL,2374.45,6115
2018-03-01,KICL,2366.1,8214
2018-03-02,KICL,2425.2,9732
2018-03-03,KICL,2370.15,12891
2018-03-04,KICL,2375.3,10034
2018-03-05,KICL,2376.05,11365
2018-03-06,KICL,2370.05,13437
2018-02-01,KILITCH,85.15,7807
2018-02-02,KILITCH,78.25,20317
2018-02-03,KILITCH,80.2,23857
2018-02-04,KILITCH,79.35,13683
2018-02-05,KILITCH,80.2,1864
2018-02-06,KILITCH,82.25,8748
2018-02-07,KILITCH,80.9,4225
2018-02-08,KILITCH,97.05,69695
2018-02-09,KILITCH,103.7,294391
2018-02-10,KILITCH,102.9,296152
2018-02-11,KILITCH,94.55,35355
2018-02-12,KILITCH,90.85,14647
2018-02-13,KILITCH,89.3,12196
2018-02-14,KILITCH,90.15,15428
2018-02-15,KILITCH,91.25,21836
2018-02-16,KILITCH,94.45,43151
2018-02-17,KILITCH,113.3,296038
2018-02-18,KILITCH,133.9,1782770
2018-02-19,KILITCH,125.15,571293
2018-02-20,KILITCH,112.65,312809
2018-02-21,KILITCH,101.4,20952
2018-02-22,KILITCH,96.35,241169
2018-02-23,KILITCH,91.55,9617
2018-02-24,KILITCH,87.05,116472
2018-02-25,KILITCH,82.7,130197
2018-02-26,KILITCH,86.8,40672
2018-02-27,KILITCH,91.1,10144
2018-02-28,KILITCH,95.65,51631
2018-03-01,KILITCH,92.6,83145
2018-03-02,KILITCH,90.15,40370
2018-03-03,KILITCH,85.65,20230
2018-03-04,KILITCH,83.65,63573
2018-03-05,KILITCH,81.3,43657
2018-03-06,KILITCH,77.45,39504
2018-02-01,KIRIINDUS,564.05,255529
2018-02-02,KIRIINDUS,522.3,417051
2018-02-03,KIRIINDUS,522.15,382491
2018-02-04,KIRIINDUS,505.7,388492
2018-02-05,KIRIINDUS,512.5,283914
2018-02-06,KIRIINDUS,539.35,393622
2018-02-07,KIRIINDUS,536.5,297288
2018-02-08,KIRIINDUS,560.45,432767
2018-02-09,KIRIINDUS,529.95,560291
2018-02-10,KIRIINDUS,528.15,213604
2018-02-11,KIRIINDUS,513.25,257454
2018-02-12,KIRIINDUS,509.15,242511
2018-02-13,KIRIINDUS,513.2,138223
2018-02-14,KIRIINDUS,513.2,154988
2018-02-15,KIRIINDUS,513.8,180546
2018-02-16,KIRIINDUS,520.25,207746
2018-02-17,KIRIINDUS,519.6,164642
2018-02-18,KIRIINDUS,514.9,112673
2018-02-19,KIRIINDUS,510.25,116296
2018-02-20,KIRIINDUS,513.05,118433
2018-02-21,KIRIINDUS,505.35,89757
2018-02-22,KIRIINDUS,482.85,180604
2018-02-23,KIRIINDUS,447.6,462085
2018-02-24,KIRIINDUS,439.3,428968
2018-02-25,KIRIINDUS,443.85,262950
2018-02-26,KIRIINDUS,459.6,273555
2018-02-27,KIRIINDUS,465.45,220316
2018-02-28,KIRIINDUS,462.8,125936
2018-03-01,KIRIINDUS,483.85,302502
2018-03-02,KIRIINDUS,494.9,357502
2018-03-03,KIRIINDUS,472.8,154521
2018-03-04,KIRIINDUS,455.65,185124
2018-03-05,KIRIINDUS,460.9,218652
2018-03-06,KIRIINDUS,448.05,124499
2018-02-01,KIRLOSBROS,374.8,190456
2018-02-02,KIRLOSBROS,347.85,379530
2018-02-03,KIRLOSBROS,339.2,34694
2018-02-04,KIRLOSBROS,351.8,66260
2018-02-05,KIRLOSBROS,347.9,41913
2018-02-06,KIRLOSBROS,355.6,36602
2018-02-07,KIRLOSBROS,357.95,26680
2018-02-08,KIRLOSBROS,371.75,56174
2018-02-09,KIRLOSBROS,370.05,45893
2018-02-10,KIRLOSBROS,358.95,25994
2018-02-11,KIRLOSBROS,340.25,42912
2018-02-12,KIRLOSBROS,330.55,25920
2018-02-13,KIRLOSBROS,337.35,21839
2018-02-14,KIRLOSBROS,337,21559
2018-02-15,KIRLOSBROS,330.5,14592
2018-02-16,KIRLOSBROS,332.15,17914
2018-02-17,KIRLOSBROS,330.3,17305
2018-02-18,KIRLOSBROS,330.65,19639
2018-02-19,KIRLOSBROS,343.4,55101
2018-02-20,KIRLOSBROS,337.5,43197
2018-02-21,KIRLOSBROS,331.7,105663
2018-02-22,KIRLOSBROS,326.05,17839
2018-02-23,KIRLOSBROS,322.55,18970
2018-02-24,KIRLOSBROS,320.45,14894
2018-02-25,KIRLOSBROS,321.7,16742
2018-02-26,KIRLOSBROS,319.6,13542
2018-02-27,KIRLOSBROS,320.75,21536
2018-02-28,KIRLOSBROS,321.1,14725
2018-03-01,KIRLOSBROS,321.65,20999
2018-03-02,KIRLOSBROS,319.75,29713
2018-03-03,KIRLOSBROS,297.65,39641
2018-03-04,KIRLOSBROS,299.8,33635
2018-03-05,KIRLOSBROS,291.15,18819
2018-03-06,KIRLOSBROS,287.5,57250
2018-02-01,KIRLOSENG,380.95,16603
2018-02-02,KIRLOSENG,381.2,23497
2018-02-03,KIRLOSENG,378.05,20571
2018-02-04,KIRLOSENG,354.4,23157
2018-02-05,KIRLOSENG,365.45,14490
2018-02-06,KIRLOSENG,375.05,5692
2018-02-07,KIRLOSENG,374.95,8164
2018-02-08,KIRLOSENG,379.05,6061
2018-02-09,KIRLOSENG,386.35,9828
2018-02-10,KIRLOSENG,384.9,8194
2018-02-11,KIRLOSENG,373,4505
2018-02-12,KIRLOSENG,358.15,6048
2018-02-13,KIRLOSENG,360.15,14033
2018-02-14,KIRLOSENG,356.4,4080
2018-02-15,KIRLOSENG,355.75,8089
2018-02-16,KIRLOSENG,353.45,1844
2018-02-17,KIRLOSENG,358,4335
2018-02-18,KIRLOSENG,360.7,4144
2018-02-19,KIRLOSENG,356.85,6102
2018-02-20,KIRLOSENG,360.05,9578
2018-02-21,KIRLOSENG,361,4324
2018-02-22,KIRLOSENG,362.15,8041
2018-02-23,KIRLOSENG,361,8128
2018-02-24,KIRLOSENG,362.1,9585
2018-02-25,KIRLOSENG,360.25,6993
2018-02-26,KIRLOSENG,363.5,11024
2018-02-27,KIRLOSENG,362.7,19674
2018-02-28,KIRLOSENG,364.15,39629
2018-03-01,KIRLOSENG,364.8,5460
2018-03-02,KIRLOSENG,367.45,35734
2018-03-03,KIRLOSENG,353.15,16124
2018-03-04,KIRLOSENG,348.25,12563
2018-03-05,KIRLOSENG,342.25,13010
2018-03-06,KIRLOSENG,339.85,5959
2018-02-01,KIRLOSIND,1349.3,241
2018-02-02,KIRLOSIND,1310,379
2018-02-03,KIRLOSIND,1236,2343
2018-02-04,KIRLOSIND,1230.55,643
2018-02-05,KIRLOSIND,1211.55,691
2018-02-06,KIRLOSIND,1250,1048
2018-02-07,KIRLOSIND,1250,286
2018-02-08,KIRLOSIND,1249.15,484
2018-02-09,KIRLOSIND,1257.25,689
2018-02-10,KIRLOSIND,1260,79
2018-02-11,KIRLOSIND,1240.85,222
2018-02-12,KIRLOSIND,1202.45,481
2018-02-13,KIRLOSIND,1210,78
2018-02-14,KIRLOSIND,1211,120
2018-02-15,KIRLOSIND,1207.55,206
2018-02-16,KIRLOSIND,1211.1,433
2018-02-17,KIRLOSIND,1248.25,273
2018-02-18,KIRLOSIND,1312.8,923
2018-02-19,KIRLOSIND,1305,376
2018-02-20,KIRLOSIND,1304.3,200
2018-02-21,KIRLOSIND,1288.7,213
2018-02-22,KIRLOSIND,1250.85,902
2018-02-23,KIRLOSIND,1245.35,363
2018-02-24,KIRLOSIND,1229.4,1224
2018-02-25,KIRLOSIND,1233,853
2018-02-26,KIRLOSIND,1252.85,589
2018-02-27,KIRLOSIND,1245.5,111
2018-02-28,KIRLOSIND,1245.1,3392
2018-03-01,KIRLOSIND,1252.7,836
2018-03-02,KIRLOSIND,1254.5,816
2018-03-03,KIRLOSIND,1243.25,374
2018-03-04,KIRLOSIND,1240,1418
2018-03-05,KIRLOSIND,1243.65,1390
2018-03-06,KIRLOSIND,1222.85,464
2018-02-01,KKCL,1709.9,1742
2018-02-02,KKCL,1633.9,1984
2018-02-03,KKCL,1649.95,2270
2018-02-04,KKCL,1598.45,2452
2018-02-05,KKCL,1586.9,1871
2018-02-06,KKCL,1585.45,1263
2018-02-07,KKCL,1598.7,377
2018-02-08,KKCL,1566.6,2494
2018-02-09,KKCL,1567.7,457
2018-02-10,KKCL,1548.55,1242
2018-02-11,KKCL,1542.5,491
2018-02-12,KKCL,1547.55,263
2018-02-13,KKCL,1599.95,4157
2018-02-14,KKCL,1585.2,10959
2018-02-15,KKCL,1574.4,294
2018-02-16,KKCL,1563.9,450
2018-02-17,KKCL,1545.9,616
2018-02-18,KKCL,1550.5,309
2018-02-19,KKCL,1551.3,413
2018-02-20,KKCL,1548.65,513
2018-02-21,KKCL,1544.5,230
2018-02-22,KKCL,1531.05,409
2018-02-23,KKCL,1494.55,691
2018-02-24,KKCL,1521.8,1023
2018-02-25,KKCL,1552.35,2691
2018-02-26,KKCL,1532.35,9818
2018-02-27,KKCL,1536.8,179
2018-02-28,KKCL,1535.85,19440
2018-03-01,KKCL,1563,1689
2018-03-02,KKCL,1552.25,1226
2018-03-03,KKCL,1549.25,870
2018-03-04,KKCL,1564.6,962
2018-03-05,KKCL,1580.55,800
2018-03-06,KKCL,1580.55,4840
2018-02-01,KNRCON,305.2,197554
2018-02-02,KNRCON,300.8,134556
2018-02-03,KNRCON,297.3,313110
2018-02-04,KNRCON,302.65,210184
2018-02-05,KNRCON,307.95,174402
2018-02-06,KNRCON,309.75,79680
2018-02-07,KNRCON,309.7,165482
2018-02-08,KNRCON,326.7,377270
2018-02-09,KNRCON,322.35,702213
2018-02-10,KNRCON,321.55,116296
2018-02-11,KNRCON,316.3,163774
2018-02-12,KNRCON,315,99818
2018-02-13,KNRCON,307.6,63627
2018-02-14,KNRCON,297.85,127570
2018-02-15,KNRCON,294.05,82991
2018-02-16,KNRCON,294,162569
2018-02-17,KNRCON,303.05,170030
2018-02-18,KNRCON,307.2,397279
2018-02-19,KNRCON,308,112884
2018-02-20,KNRCON,303.25,350104
2018-02-21,KNRCON,301.9,138621
2018-02-22,KNRCON,297.15,108873
2018-02-23,KNRCON,291.8,105361
2018-02-24,KNRCON,295.5,146342
2018-02-25,KNRCON,295.15,72449
2018-02-26,KNRCON,294.15,89237
2018-02-27,KNRCON,296.2,129697
2018-02-28,KNRCON,292.3,130318
2018-03-01,KNRCON,293.3,261365
2018-03-02,KNRCON,293.35,143215
2018-03-03,KNRCON,289.4,100090
2018-03-04,KNRCON,291.55,86184
2018-03-05,KNRCON,295.25,511980
2018-03-06,KNRCON,292.55,91968
2018-02-01,KOHINOOR,73.6,348943
2018-02-02,KOHINOOR,70.2,161792
2018-02-03,KOHINOOR,66.95,271825
2018-02-04,KOHINOOR,63.1,185962
2018-02-05,KOHINOOR,64.7,117696
2018-02-06,KOHINOOR,67.15,134383
2018-02-07,KOHINOOR,67.2,92412
2018-02-08,KOHINOOR,69.05,82280
2018-02-09,KOHINOOR,76.45,1680171
2018-02-10,KOHINOOR,73.9,585242
2018-02-11,KOHINOOR,70.45,222607
2018-02-12,KOHINOOR,67.5,161457
2018-02-13,KOHINOOR,67.55,90006
2018-02-14,KOHINOOR,68.25,171897
2018-02-15,KOHINOOR,67.6,84948
2018-02-16,KOHINOOR,68.8,121073
2018-02-17,KOHINOOR,71.05,390194
2018-02-18,KOHINOOR,69.5,83585
2018-02-19,KOHINOOR,68.65,54990
2018-02-20,KOHINOOR,68.4,145269
2018-02-21,KOHINOOR,66.45,64617
2018-02-22,KOHINOOR,65.2,67872
2018-02-23,KOHINOOR,62.9,75690
2018-02-24,KOHINOOR,63.25,57729
2018-02-25,KOHINOOR,65.45,650360
2018-02-26,KOHINOOR,65.05,146063
2018-02-27,KOHINOOR,65.55,87516
2018-02-28,KOHINOOR,64.9,76735
2018-03-01,KOHINOOR,66.5,139619
2018-03-02,KOHINOOR,65.1,58507
2018-03-03,KOHINOOR,63.2,59799
2018-03-04,KOHINOOR,62.75,36225
2018-03-05,KOHINOOR,66.55,787032
2018-03-06,KOHINOOR,64.5,62217
2018-02-01,KOLTEPATIL,368.8,344458
2018-02-02,KOLTEPATIL,329.35,376564
2018-02-03,KOLTEPATIL,315.45,276966
2018-02-04,KOLTEPATIL,318.4,787980
2018-02-05,KOLTEPATIL,324.55,233111
2018-02-06,KOLTEPATIL,328.7,227370
2018-02-07,KOLTEPATIL,326.55,229438
2018-02-08,KOLTEPATIL,345.6,219376
2018-02-09,KOLTEPATIL,367.35,669058
2018-02-10,KOLTEPATIL,356.4,242849
2018-02-11,KOLTEPATIL,344.6,169699
2018-02-12,KOLTEPATIL,333.15,115264
2018-02-13,KOLTEPATIL,338.65,128579
2018-02-14,KOLTEPATIL,338.85,69827
2018-02-15,KOLTEPATIL,330.75,63629
2018-02-16,KOLTEPATIL,337.55,131109
2018-02-17,KOLTEPATIL,363.75,465946
2018-02-18,KOLTEPATIL,348.3,240200
2018-02-19,KOLTEPATIL,349,143384
2018-02-20,KOLTEPATIL,337.4,90824
2018-02-21,KOLTEPATIL,330.6,110570
2018-02-22,KOLTEPATIL,328.7,205266
2018-02-23,KOLTEPATIL,319.55,148629
2018-02-24,KOLTEPATIL,324.45,153833
2018-02-25,KOLTEPATIL,320.65,130474
2018-02-26,KOLTEPATIL,324.35,122874
2018-02-27,KOLTEPATIL,327.75,141725
2018-02-28,KOLTEPATIL,329.25,71927
2018-03-01,KOLTEPATIL,338,242330
2018-03-02,KOLTEPATIL,323.2,106862
2018-03-03,KOLTEPATIL,314.25,138842
2018-03-04,KOLTEPATIL,313.7,126594
2018-03-05,KOLTEPATIL,313.6,273096
2018-03-06,KOLTEPATIL,310.25,121177
2018-02-01,KOPRAN,76.45,804108
2018-02-02,KOPRAN,70.5,639483
2018-02-03,KOPRAN,68,451490
2018-02-04,KOPRAN,67.45,325748
2018-02-05,KOPRAN,71,555659
2018-02-06,KOPRAN,73.8,380148
2018-02-07,KOPRAN,72.35,291645
2018-02-08,KOPRAN,77.3,1625066
2018-02-09,KOPRAN,76.15,445228
2018-02-10,KOPRAN,74.3,329110
2018-02-11,KOPRAN,72.2,226530
2018-02-12,KOPRAN,70.25,262498
2018-02-13,KOPRAN,70.95,106063
2018-02-14,KOPRAN,70.65,106790
2018-02-15,KOPRAN,69.8,149222
2018-02-16,KOPRAN,70,607044
2018-02-17,KOPRAN,71.15,439795
2018-02-18,KOPRAN,70.45,163209
2018-02-19,KOPRAN,69.25,184599
2018-02-20,KOPRAN,68.65,118087
2018-02-21,KOPRAN,67,155776
2018-02-22,KOPRAN,65.25,152838
2018-02-23,KOPRAN,62.85,179825
2018-02-24,KOPRAN,60.7,290808
2018-02-25,KOPRAN,60.7,162771
2018-02-26,KOPRAN,59.35,163034
2018-02-27,KOPRAN,61.1,164382
2018-02-28,KOPRAN,62.95,491857
2018-03-01,KOPRAN,65,263059
2018-03-02,KOPRAN,63.6,144476
2018-03-03,KOPRAN,60.85,121420
2018-03-04,KOPRAN,60,141946
2018-03-05,KOPRAN,60.55,108050
2018-03-06,KOPRAN,59.1,111607
2018-02-01,KOTAKBANK,1120.95,3856283
2018-02-02,KOTAKBANK,1085.95,2281820
2018-02-03,KOTAKBANK,1062.25,2370531
2018-02-04,KOTAKBANK,1033.8,3334520
2018-02-05,KOTAKBANK,1036.3,3536295
2018-02-06,KOTAKBANK,1051.75,1839297
2018-02-07,KOTAKBANK,1032,1898563
2018-02-08,KOTAKBANK,1042.95,772861
2018-02-09,KOTAKBANK,1042.45,1187333
2018-02-10,KOTAKBANK,1042.15,908706
2018-02-11,KOTAKBANK,1050.2,1655606
2018-02-12,KOTAKBANK,1056.2,1188168
2018-02-13,KOTAKBANK,1045.8,835351
2018-02-14,KOTAKBANK,1055.05,3572028
2018-02-15,KOTAKBANK,1072.5,5142330
2018-02-16,KOTAKBANK,1080.85,2272854
2018-02-17,KOTAKBANK,1105.15,1817998
2018-02-18,KOTAKBANK,1093.05,1034120
2018-02-19,KOTAKBANK,1090.55,886902
2018-02-20,KOTAKBANK,1095.7,1480594
2018-02-21,KOTAKBANK,1100,2409121
2018-02-22,KOTAKBANK,1082.45,2404151
2018-02-23,KOTAKBANK,1085.1,2965912
2018-02-24,KOTAKBANK,1082.3,1751666
2018-02-25,KOTAKBANK,1082.45,1644991
2018-02-26,KOTAKBANK,1100.6,1255474
2018-02-27,KOTAKBANK,1083.9,1380164
2018-02-28,KOTAKBANK,1081.75,1209100
2018-03-01,KOTAKBANK,1085.65,1368171
2018-03-02,KOTAKBANK,1060.75,2724910
2018-03-03,KOTAKBANK,1049,1880023
2018-03-04,KOTAKBANK,1045.3,987156
2018-03-05,KOTAKBANK,1051.1,1741161
2018-03-06,KOTAKBANK,1053.05,1765315
2018-02-01,KOTARISUG,15.95,139121
2018-02-02,KOTARISUG,15.1,170953
2018-02-03,KOTARISUG,15.65,89875
2018-02-04,KOTARISUG,15,102464
2018-02-05,KOTARISUG,14.25,152556
2018-02-06,KOTARISUG,15.45,64031
2018-02-07,KOTARISUG,16.8,163027
2018-02-08,KOTARISUG,16.8,41142
2018-02-09,KOTARISUG,16.15,38558
2018-02-10,KOTARISUG,15.8,14411
2018-02-11,KOTARISUG,15.35,46944
2018-02-12,KOTARISUG,14.95,39574
2018-02-13,KOTARISUG,15,22986
2018-02-14,KOTARISUG,14.8,13931
2018-02-15,KOTARISUG,15.1,20471
2018-02-16,KOTARISUG,15.3,18043
2018-02-17,KOTARISUG,15.4,35958
2018-02-18,KOTARISUG,15.1,20797
2018-02-19,KOTARISUG,14.9,19931
2018-02-20,KOTARISUG,14.85,11910
2018-02-21,KOTARISUG,14.75,7947
2018-02-22,KOTARISUG,14,30500
2018-02-23,KOTARISUG,13.4,78858
2018-02-24,KOTARISUG,13,72218
2018-02-25,KOTARISUG,12.85,81475
2018-02-26,KOTARISUG,12.8,66870
2018-02-27,KOTARISUG,13,779414
2018-02-28,KOTARISUG,13.85,735963
2018-03-01,KOTARISUG,13.45,29209
2018-03-02,KOTARISUG,13.7,175566
2018-03-03,KOTARISUG,13.15,29046
2018-03-04,KOTARISUG,13,45643
2018-03-05,KOTARISUG,12.75,26665
2018-03-06,KOTARISUG,12.7,185446
2018-02-01,KOTHARIPET,26.65,25776
2018-02-02,KOTHARIPET,24.9,83087
2018-02-03,KOTHARIPET,25.3,71733
2018-02-04,KOTHARIPET,24.25,46288
2018-02-05,KOTHARIPET,25.7,36682
2018-02-06,KOTHARIPET,25.75,41665
2018-02-07,KOTHARIPET,25,56987
2018-02-08,KOTHARIPET,27.75,185112
2018-02-09,KOTHARIPET,26.65,29958
2018-02-10,KOTHARIPET,25.85,22751
2018-02-11,KOTHARIPET,25.65,34927
2018-02-12,KOTHARIPET,24.8,41881
2018-02-13,KOTHARIPET,24.6,17735
2018-02-14,KOTHARIPET,24.35,20725
2018-02-15,KOTHARIPET,24.4,12144
2018-02-16,KOTHARIPET,24.6,17693
2018-02-17,KOTHARIPET,25.05,24616
2018-02-18,KOTHARIPET,24.65,12098
2018-02-19,KOTHARIPET,24.7,20209
2018-02-20,KOTHARIPET,24.85,14027
2018-02-21,KOTHARIPET,24.4,18102
2018-02-22,KOTHARIPET,23.9,24191
2018-02-23,KOTHARIPET,23.7,66924
2018-02-24,KOTHARIPET,23.3,98484
2018-02-25,KOTHARIPET,22.85,145220
2018-02-26,KOTHARIPET,23.35,221220
2018-02-27,KOTHARIPET,23.45,338749
2018-02-28,KOTHARIPET,23.25,419088
2018-03-01,KOTHARIPET,23.85,547923
2018-03-02,KOTHARIPET,23.9,316198
2018-03-03,KOTHARIPET,23.95,683882
2018-03-04,KOTHARIPET,23.55,324288
2018-03-05,KOTHARIPET,23.5,321588
2018-03-06,KOTHARIPET,23.1,301543
2018-02-01,KOTHARIPRO,198.75,3052
2018-02-02,KOTHARIPRO,191.05,12003
2018-02-03,KOTHARIPRO,190.4,6832
2018-02-04,KOTHARIPRO,184.65,7879
2018-02-05,KOTHARIPRO,193.3,11155
2018-02-06,KOTHARIPRO,193.7,12403
2018-02-07,KOTHARIPRO,193.05,4497
2018-02-08,KOTHARIPRO,209.1,32441
2018-02-09,KOTHARIPRO,201.5,13789
2018-02-10,KOTHARIPRO,200,7358
2018-02-11,KOTHARIPRO,193.3,8523
2018-02-12,KOTHARIPRO,174.5,247262
2018-02-13,KOTHARIPRO,171.85,60866
2018-02-14,KOTHARIPRO,167.95,38228
2018-02-15,KOTHARIPRO,171.9,16215
2018-02-16,KOTHARIPRO,170.8,10734
2018-02-17,KOTHARIPRO,168.75,13902
2018-02-18,KOTHARIPRO,164.8,8205
2018-02-19,KOTHARIPRO,161.85,17188
2018-02-20,KOTHARIPRO,162.65,9237
2018-02-21,KOTHARIPRO,160,13547
2018-02-22,KOTHARIPRO,158.15,6555
2018-02-23,KOTHARIPRO,151.3,14049
2018-02-24,KOTHARIPRO,151.6,6577
2018-02-25,KOTHARIPRO,148.8,7020
2018-02-26,KOTHARIPRO,149.1,6410
2018-02-27,KOTHARIPRO,150.3,6511
2018-02-28,KOTHARIPRO,152.1,6691
2018-03-01,KOTHARIPRO,151.35,4531
2018-03-02,KOTHARIPRO,151.7,6955
2018-03-03,KOTHARIPRO,148,3359
2018-03-04,KOTHARIPRO,148.2,4296
2018-03-05,KOTHARIPRO,148.65,5660
2018-03-06,KOTHARIPRO,147.6,4132
2018-02-01,KPIT,208.7,2541778
2018-02-02,KPIT,197.35,3305291
2018-02-03,KPIT,207.1,3747554
2018-02-04,KPIT,206.3,3919459
2018-02-05,KPIT,211.85,3849162
2018-02-06,KPIT,221.15,6630043
2018-02-07,KPIT,215.25,3531882
2018-02-08,KPIT,215.45,2621514
2018-02-09,KPIT,218,2105867
2018-02-10,KPIT,208.2,3334438
2018-02-11,KPIT,205.9,2659057
2018-02-12,KPIT,198.55,4209437
2018-02-13,KPIT,198.85,2390444
2018-02-14,KPIT,200.45,2410295
2018-02-15,KPIT,201.25,2373186
2018-02-16,KPIT,206.75,2797712
2018-02-17,KPIT,208.2,2672082
2018-02-18,KPIT,213.3,4710969
2018-02-19,KPIT,216.1,3616429
2018-02-20,KPIT,214.75,1979678
2018-02-21,KPIT,219.45,3381502
2018-02-22,KPIT,215.65,2640224
2018-02-23,KPIT,210.65,3289517
2018-02-24,KPIT,210.3,1727164
2018-02-25,KPIT,210.15,1629574
2018-02-26,KPIT,217.5,2378499
2018-02-27,KPIT,219.9,1544206
2018-02-28,KPIT,229.2,3908522
2018-03-01,KPIT,231.3,4113934
2018-03-02,KPIT,229.35,2250710
2018-03-03,KPIT,226.2,1746640
2018-03-04,KPIT,230.8,2575885
2018-03-05,KPIT,228.85,2938208
2018-03-06,KPIT,227.55,1853434
2018-02-01,KPRMILL,744.25,33992
2018-02-02,KPRMILL,718.25,26585
2018-02-03,KPRMILL,714.1,25740
2018-02-04,KPRMILL,700.5,24071
2018-02-05,KPRMILL,705.8,39722
2018-02-06,KPRMILL,720.85,9457
2018-02-07,KPRMILL,712.2,10444
2018-02-08,KPRMILL,710.65,7512
2018-02-09,KPRMILL,706.95,64303
2018-02-10,KPRMILL,700.25,12297
2018-02-11,KPRMILL,675.9,20354
2018-02-12,KPRMILL,694.75,312862
2018-02-13,KPRMILL,696.3,51244
2018-02-14,KPRMILL,694.45,21929
2018-02-15,KPRMILL,721.4,261963
2018-02-16,KPRMILL,713.3,30833
2018-02-17,KPRMILL,714.75,43254
2018-02-18,KPRMILL,719,21570
2018-02-19,KPRMILL,725.15,34702
2018-02-20,KPRMILL,732.2,25907
2018-02-21,KPRMILL,727.65,50263
2018-02-22,KPRMILL,703.35,45277
2018-02-23,KPRMILL,696.5,27270
2018-02-24,KPRMILL,692.85,15065
2018-02-25,KPRMILL,692.75,23966
2018-02-26,KPRMILL,690.55,19981
2018-02-27,KPRMILL,685.95,21285
2018-02-28,KPRMILL,699.55,14887
2018-03-01,KPRMILL,678.75,22023
2018-03-02,KPRMILL,688.15,14843
2018-03-03,KPRMILL,660,39523
2018-03-04,KPRMILL,662.95,15826
2018-03-05,KPRMILL,652.95,12929
2018-03-06,KPRMILL,646.75,30526
2018-02-01,KRBL,606.05,86755
2018-02-02,KRBL,592.1,79929
2018-02-03,KRBL,591.35,95965
2018-02-04,KRBL,552.95,175185
2018-02-05,KRBL,556.75,222876
2018-02-06,KRBL,560.4,190794
2018-02-07,KRBL,586.8,112382
2018-02-08,KRBL,600.2,250548
2018-02-09,KRBL,638.45,485284
2018-02-10,KRBL,636.9,153176
2018-02-11,KRBL,599.95,247445
2018-02-12,KRBL,581.25,163443
2018-02-13,KRBL,573.2,196759
2018-02-14,KRBL,581.65,172907
2018-02-15,KRBL,577.7,120258
2018-02-16,KRBL,582.95,36202
2018-02-17,KRBL,595.25,67454
2018-02-18,KRBL,565.5,134366
